chrom,end,score,strand,read_density,clip_length
chr7,99935238,1,-,1,18.0
chr7,100011625,1,+,1,86.0
chr7,100024954,2,-,4,85.75
chr7,100033021,1,-,1,106.0
chr7,100039342,1,-,1,59.0
chr7,100026256,1,+,1,65.0
chr7,100034154,2,+,1,61.0
chr7,100041689,3,+,3,76.66666666666667
chr7,100052013,1,+,1,0.0
chr7,100065037,4,+,4,78.0
chr7,100071024,1,+,1,66.0
chr7,100076373,1,-,1,63.0
chr7,100082596,1,-,1,67.0
chr7,100097747,2,-,2,88.5
chr7,100098716,1,-,1,26.0
chr7,100099442,21,-,21,40.42857142857143
chr7,100100095,1,-,2,143.5
chr7,100100508,1,-,1,28.0
chr7,100101415,33,-,10,36.1
chr7,100116592,1,-,1,104.0
chr7,100119368,12,-,12,35.416666666666664
chr7,100127184,1,-,1,24.0
chr7,100092915,1,+,1,236.0
chr7,100102134,1,+,1,6.0
chr7,100114728,2,+,6,64.66666666666667
chr7,100118070,1,+,1,53.0
chr7,100119357,1,+,13,33.38461538461539
chr7,100125511,7,+,4,73.5
chr7,100127137,1,+,1,13.0
chr7,100132653,1,+,1,50.0
chr7,100155945,1,+,1,30.0
chr7,100159170,2,+,2,31.5
chr7,100161679,1,+,1,79.0
chr7,100200080,1,+,1,64.0
chr7,100223300,1,+,1,8.0
chr7,100223462,1,+,1,1802.0
chr7,100231804,1,+,1,75.0
chr7,100234759,1,+,1,33.0
chr7,100243847,1,+,1,27.0
chr7,100275082,1,+,1,71.0
chr7,100280445,2,+,3,25.0
chr7,100329744,2,+,5,49.6
chr7,100341324,3,+,2,84.0
chr7,100348010,1,+,1,20.0
chr7,100367829,28,+,6,76.16666666666667
chr7,100400099,33,+,33,52.03030303030303
chr7,100434117,3,+,3,97.0
chr7,100441265,1,+,1,563.0
chr7,100463781,1,+,1,788.0
chr7,100513644,1,+,1,80.0
chr7,100158684,1,-,1,5.0
chr7,100168618,1,-,1,16.0
chr7,100214308,1,-,4,64.75
chr7,100253653,1,-,1,183.0
chr7,100336363,64,-,1,62.0
chr7,100337016,1,-,1,113.0
chr7,100349085,1,-,1,15.0
chr7,100364732,1,-,1,334.0
chr7,100370781,1,-,1,70.0
chr7,100394606,1,-,1,63.0
chr7,100400096,1,-,34,53.029411764705884
chr7,100418574,1,-,1,0.0
chr7,100428241,1,-,1,53.0
chr7,100428686,3,-,2,40.5
chr7,100434035,1,-,1,71.0
chr7,100436484,5,-,3,58.666666666666664
chr7,100448197,1,-,1,114.0
chr7,100464858,1,-,1,6.0
chr7,100469246,2,-,1,71.0
chr7,100478319,1,-,1,21.0
chr7,100484419,1,-,1,183.0
chr7,100502118,1,-,1,79.0
chr7,100560227,1,-,1,74.0
chr7,100565997,7,+,6,82.33333333333333
chr7,100577914,1,-,1,120.0
chr7,100586156,6,-,1,59.0
chr7,100608175,2,+,2,79.5
chr7,100613781,1,+,1,121.0
chr7,100615377,8,+,8,46.25
chr7,100661647,1,+,1,34.0
chr7,100679174,15,+,13,64.23076923076923
chr7,100681527,3,+,3,45.666666666666664
chr7,100631636,1,-,1,68.0
chr7,100632727,1,-,1,20.0
chr7,100633630,1,-,1,109.0
chr7,100681196,1,-,1,660.0
chr7,100684292,1,-,1,2239.0
chr7,100706723,1,-,1,140.0
chr7,100707019,1,-,1,4.0
chr7,100707495,35,+,30,69.0
chr7,100741935,1,-,1,256.0
chr7,100852611,1,-,1,17.0
chr7,100879831,1,-,1,57.0
chr7,100882797,1,-,1,1.0
chr7,101017669,11,-,3,48.333333333333336
chr7,100864428,1,+,1,18.0
chr7,100867009,1,+,1,101.0
chr7,100872745,1,+,1,10.0
chr7,100882651,2,+,2,69.5
chr7,101091745,2,+,2,10.5
chr7,101093859,2,+,1,105.0
chr7,101097897,3,+,3,33.666666666666664
chr7,101103179,1,-,1,0.0
chr7,101125489,3,-,3,30.0
chr7,101129718,1,-,1,24.0
chr7,101167640,1,+,1,123.0
chr7,101224195,154,+,149,78.67785234899328
chr7,101249898,1,+,1,264.0
chr7,101283605,1,+,1,270.0
chr7,101311343,2,+,2,69.0
chr7,101312253,1,+,1,3.0
chr7,101207128,1,-,1,992.0
chr7,101208284,1,-,1,97.0
chr7,101213606,1,-,1,606.0
chr7,101217539,2,-,1,13.0
chr7,101233908,3,-,1,200.0
chr7,101241330,3,-,1,32.0
chr7,101245346,81,-,1,1.0
chr7,101251230,1,-,1,76.0
chr7,101251672,1,-,1,58.0
chr7,101252335,2,-,1,18.0
chr7,101258042,1,-,1,16.0
chr7,101321816,20,-,7,20.571428571428573
chr7,101400580,1,-,1,282.0
chr7,101499700,1,-,1,323.0
chr7,101853008,1,-,1,0.0
chr7,101872522,1,-,1,47.0
chr7,101873305,1,-,1,61.0
chr7,101889277,1,-,1,13.0
chr7,101900496,1,-,1,14.0
chr7,101910151,1,-,1,470.0
chr7,101970008,3,-,2,62.0
chr7,102049690,1,-,1,10.0
chr7,102092925,1,-,1,11.0
chr7,102178923,1,-,1,107.0
chr7,102188837,1,-,1,56.0
chr7,102223680,1,-,1,62.0
chr7,102295957,1,-,1,58.0
chr7,102312091,1,-,1,59.0
chr7,102339281,1,-,1,73.0
chr7,102344213,3,-,1,475.0
chr7,102344642,1,-,1,28.0
chr7,102351953,2,-,2,27.5
chr7,102355321,1,-,1,14.0
chr7,102356945,2,-,1,22.0
chr7,102357621,1,-,1,54.0
chr7,102361209,1,-,1,126.0
chr7,102361734,1,-,1,28.0
chr7,102393540,1,-,3,46.666666666666664
chr7,102395414,3,-,2,57.5
chr7,102426666,1,-,6,70.16666666666667
chr7,101833586,1,+,1,85.0
chr7,101836419,1,+,1,158.0
chr7,101836706,1,+,1,80.0
chr7,101848583,1,+,1,89.0
chr7,101854899,1,+,1,292.0
chr7,101860258,1,+,1,53.0
chr7,101876709,1,+,1,45.0
chr7,101887607,1,+,1,776.0
chr7,101947413,1,+,1,8.0
chr7,102012038,1,+,1,366.0
chr7,102031876,1,+,1,67.0
chr7,102070430,1,+,1,9.0
chr7,102195063,1,+,1,90.0
chr7,102315205,1,+,1,11.0
chr7,102320402,1,+,1,0.0
chr7,102321705,2,+,2,42.5
chr7,102349742,1,+,1,26.0
chr7,102355292,1,+,1,201.0
chr7,102357284,2,+,1,24.0
chr7,102357914,1,+,1,37.0
chr7,102359098,1,+,1,23.0
chr7,102359670,1,+,2,34.5
chr7,102382313,1,+,1,2.0
chr7,102386048,1,+,1,70.0
chr7,102390778,1,+,1,3.0
chr7,102394698,1,+,1,69.0
chr7,102400038,1,+,1,58.0
chr7,102407237,1,+,1,58.0
chr7,102418990,1,+,1,45.0
chr7,102426677,5,+,6,70.16666666666667
chr7,102439623,1,+,1,5.0
chr7,102441564,1,+,1,62.0
chr7,102450212,2,+,1,7.0
chr7,102463629,1,+,1,200.0
chr7,102476240,11,+,7,117.57142857142857
chr7,102488121,1,+,1,89.0
chr7,102520807,1,+,1,73.0
chr7,102529930,1,+,1,52.0
chr7,102534344,3,+,5,174.4
chr7,102536447,1,+,1,131.0
chr7,102543025,2,+,2,54.5
chr7,102546034,1,+,1,102.0
chr7,102549209,1,+,1,5.0
chr7,102555639,1,+,1,10.0
chr7,102559002,2,+,3,42.666666666666664
chr7,102560104,1,+,1,351.0
chr7,102562403,1,+,1,82.0
chr7,102570324,1,+,1,39.0
chr7,102572550,1,+,46,37.23913043478261
chr7,102576110,1,+,1,191.0
chr7,102582848,1,+,1,5.0
chr7,102609954,1,+,1,182.0
chr7,102619896,1,+,1,73.0
chr7,102626412,1,+,1,132.0
chr7,102629014,1,+,1,52.0
chr7,102633448,3,+,5,174.4
chr7,102637420,3,+,5,48.0
chr7,102643265,2,+,62,38.82258064516129
chr7,102644746,1,+,2,255.5
chr7,102645125,1,+,1,102.0
chr7,102645969,1,+,1,252.0
chr7,102646973,1,+,1,69.0
chr7,102648162,1,+,1,128.0
chr7,102648303,1,+,1,5.0
chr7,102652909,1,+,1,164.0
chr7,102655484,1,+,1,315.0
chr7,102657813,1,+,1,62.0
chr7,102658086,2,+,3,42.666666666666664
chr7,102661493,1,+,1,82.0
chr7,102663517,2,+,1,9.0
chr7,102669404,1,+,1,39.0
chr7,102681909,1,+,1,5.0
chr7,102787792,2,+,2,53.5
chr7,102797593,1,+,1,84.0
chr7,102455041,1,-,1,92.0
chr7,102464859,4,-,4,44.0
chr7,102479025,241,-,2,43.5
chr7,102483715,1,-,1,78.0
chr7,102488192,1,-,1,36.0
chr7,102507260,2,-,2,65.5
chr7,102517778,2,-,2,46.5
chr7,102534342,2,-,5,174.4
chr7,102534612,1,-,1,20.0
chr7,102540094,1,-,2,8.5
chr7,102541304,1,-,1,21.0
chr7,102543022,1,-,2,54.5
chr7,102550968,1,-,1,106.0
chr7,102555264,7,-,12,36.75
chr7,102559013,1,-,3,42.666666666666664
chr7,102561500,1,-,1,6.0
chr7,102569926,1,-,2,235.5
chr7,102572690,67,-,3,39.666666666666664
chr7,102576445,1,-,1,68.0
chr7,102582894,1,-,1,78.0
chr7,102587367,1,-,1,36.0
chr7,102606423,2,-,2,65.5
chr7,102616757,1,-,1,19.0
chr7,102619417,1,-,1,35.0
chr7,102622643,1,-,1,54.0
chr7,102633446,3,-,5,174.4
chr7,102633929,2,-,1,57.0
chr7,102639202,1,-,2,8.5
chr7,102640415,1,-,1,21.0
chr7,102642400,3,-,1,1.0
chr7,102644738,1,-,2,255.5
chr7,102647281,1,-,1,673.0
chr7,102650061,1,-,1,106.0
chr7,102654346,10,-,22,33.13636363636363
chr7,102655432,1,-,1,0.0
chr7,102657860,1,-,1,61.0
chr7,102658097,1,-,3,42.666666666666664
chr7,102663044,1,-,1,812.0
chr7,102669006,1,-,2,195.0
chr7,102671766,1,-,1,12.0
chr7,102675524,1,-,1,68.0
chr7,102686443,1,-,1,36.0
chr7,102689050,1,-,1,95.0
chr7,102689994,3,-,3,14.333333333333334
chr7,102711456,1,-,1,79.0
chr7,102713461,1,-,1,17.0
chr7,102720632,1,-,1,61.0
chr7,102766052,1,-,1,20.0
chr7,102773935,1,-,1,1.0
chr7,102776719,1,-,1,10.0
chr7,102808046,2,-,2,83.5
chr7,102826591,1,-,1,1197.0
chr7,102846632,1,-,1,78.0
chr7,103074997,1,+,1,75.0
chr7,103098752,5,+,1,73.0
chr7,103098672,1,-,4,46.25
chr7,103099759,1,-,1,79.0
chr7,103141975,5,+,6,50.833333333333336
chr7,103115687,1,-,1,0.0
chr7,103128794,2,-,2,38.5
chr7,103141970,2,-,6,50.833333333333336
chr7,103149304,3,-,1,56.0
chr7,103150027,1,-,1,14.0
chr7,103152765,1,-,1,25.0
chr7,103195552,1,-,1,702.0
chr7,103204160,1,-,1,99.0
chr7,103215527,1,+,1,66.0
chr7,103217504,1,+,1,69.0
chr7,103219066,4,-,1,80.0
chr7,103258909,1,-,1,910.0
chr7,103277266,1,-,1,62.0
chr7,103304116,1,+,1,94.0
chr7,103312945,13,+,1,68.0
chr7,103315148,1,+,1,26.0
chr7,103316090,1,-,2,51.5
chr7,103323969,1,-,1,77.0
chr7,103325197,2,-,1,7.0
chr7,103341955,1,-,4,206.25
chr7,103344839,28,-,11,41.18181818181818
chr7,103352230,1,-,1,68.0
chr7,103361137,1,+,1,69.0
chr7,103368764,82,+,1,13.0
chr7,104195255,1,-,1,5.0
chr7,104208030,16,-,7,47.57142857142857
chr7,104671592,6,+,14,47.214285714285715
chr7,104671607,10,-,13,46.53846153846154
chr7,104678842,1,-,1,187.0
chr7,104842197,1,-,1,74.0
chr7,104982943,1,-,1,292.0
chr7,104976901,1,+,1,58.0
chr7,104987200,1,+,1,9.0
chr7,104987671,1,-,1,147.0
chr7,105011872,1,-,1,62.0
chr7,105014057,1,-,1,70.0
chr7,105029658,1,-,1,85.0
chr7,105042485,1,-,1,70.0
chr7,105081836,1,-,1,70.0
chr7,105019009,1,+,1,23.0
chr7,105041157,1,+,1,65.0
chr7,105071403,1,+,1,137.0
chr7,105091728,7,+,1,53.0
chr7,105102647,1,+,1,74.0
chr7,105106544,1,+,1,82.0
chr7,105113434,1,+,1,184.0
chr7,105114084,2,+,3,77.33333333333333
chr7,105114085,1,-,3,77.33333333333333
chr7,105139419,1,-,1,219.0
chr7,105145310,1,-,1,306.0
chr7,105269051,5,-,4,25.25
chr7,105278535,1,-,2,9.0
chr7,105302237,1,-,1,75.0
chr7,105388704,1,-,2,38.0
chr7,105388926,22,-,14,59.5
chr7,105278530,1,+,2,9.0
chr7,105292528,1,+,1,59.0
chr7,105311724,1,+,1,765.0
chr7,105344854,1,+,1,14.0
chr7,105372163,1,+,1,66.0
chr7,105495013,1,+,1,69.0
chr7,105528465,1,+,1,69.0
chr7,105468630,1,-,1,315.0
chr7,105496167,1,-,1,52.0
chr7,105522271,8,-,2,38.0
chr7,105530733,1,+,1,100.0
chr7,105533972,1,+,1,53.0
chr7,105566124,1,+,1,66.0
chr7,105567680,7,+,6,186.5
chr7,105532085,3,-,2,22.0
chr7,105572136,1,-,1,82.0
chr7,105583085,2,+,1,89.0
chr7,105583410,3,-,3,13.0
chr7,105592212,1,-,1,73.0
chr7,105604274,4,-,4,45.75
chr7,106097899,1,-,2,319.5
chr7,106112337,26,-,5,154.2
chr7,106265540,1,+,2,63.0
chr7,106269287,1,+,1,600.0
chr7,106255760,1,-,1,0.0
chr7,106265585,4,-,3,53.0
chr7,106277186,2,-,3,100.0
chr7,106280791,1,-,1,146.0
chr7,106284570,5,-,3,46.0
chr7,106285166,29,-,1,72.0
chr7,106299526,1,-,1,92.0
chr7,106468266,1,-,1,14.0
chr7,106504791,3,-,3,41.333333333333336
chr7,106626987,1,+,1,32.0
chr7,107200328,1,+,1,31.0
chr7,107202526,6,+,6,61.5
chr7,107558928,1,-,1,63.0
chr7,107563929,5,-,5,56.4
chr7,107577230,3,+,1,82.0
chr7,107578421,3,+,1,26.0
chr7,107606048,1,-,1,43.0
chr7,107620470,1,-,1,75.0
chr7,107616459,1,+,1,150.0
chr7,107620518,5,+,1,96.0
chr7,107621870,5,+,2,63.5
chr7,107630711,1,+,1,28.0
chr7,107743602,2,-,2,42.0
chr7,107744091,4,-,3,15.0
chr7,107760668,5,+,1,71.0
chr7,107920451,34,+,1,62.0
chr7,107936164,1,-,1,1.0
chr7,107942739,1,+,2,52.0
chr7,107942737,1,-,2,52.0
chr7,108513293,1,+,1,99.0
chr7,108529312,1,+,1,16.0
chr7,108538160,1,+,1,120.0
chr7,108563567,4,+,4,36.0
chr7,108574846,10,+,2,48.5
chr7,108502644,1,-,1,18.0
chr7,108512737,1,-,1,109.0
chr7,108513784,1,-,1,80.0
chr7,108513916,1,-,1,95.0
chr7,108519150,1,-,1,21.0
chr7,108521507,1,-,1,79.0
chr7,108521868,1,-,1,8.0
chr7,108522324,4,-,4,47.5
chr7,108523897,1,-,1,1601.0
chr7,108526138,1,-,1,80.0
chr7,108530820,1,-,1,52.0
chr7,108569729,5,-,1,1.0
chr7,108577071,1,-,1,51.0
chr7,108582067,1,-,1,164.0
chr7,108609968,1,-,1,102.0
chr7,108629720,1,-,1,117.0
chr7,109617563,1,+,1,382.0
chr7,110963565,1,+,16,384.0625
chr7,110989211,1,-,1,107.0
chr7,111214804,1,+,2,44.5
chr7,111209390,1,-,1,385.0
chr7,111214797,1,-,2,44.5
chr7,111576828,1,-,1,16.0
chr7,112343095,28,+,3,103.0
chr7,112455720,1,-,1,0.0
chr7,112468361,1,+,1,87.0
chr7,112477184,34,+,1,105.0
chr7,112491275,1,+,1,77.0
chr7,112775612,3,-,2,60.0
chr7,112780965,2,-,2,50.0
chr7,112790391,2,-,1,64.0
chr7,112798146,1,-,1,17.0
chr7,112821813,1,+,1,4.0
chr7,112902084,1,+,1,274.0
chr7,112939875,3,-,1,30.0
chr7,113118613,19,-,1,13.0
chr7,113891099,1,-,1,59.0
chr7,114923648,1,+,1,33.0
chr7,115018744,4,+,4,28.75
chr7,115013280,1,-,1,137.0
chr7,115018742,2,-,4,28.75
chr7,115019917,1,+,1,68.0
chr7,115091317,1,-,1,793.0
chr7,116252738,1,+,1,98.0
chr7,116258786,18,+,15,74.46666666666667
chr7,116275032,4,-,4,58.75
chr7,116499511,1,-,1,62.0
chr7,116507693,2,+,1,64.0
chr7,116560503,2,+,1,0.0
chr7,116876261,1,+,1,9.0
chr7,116900421,1,+,1,42.0
chr7,116904989,1,+,1,69.0
chr7,116908111,1,+,1,59.0
chr7,116910313,1,+,1,9.0
chr7,116919386,1,+,2,60.5
chr7,116937103,1,+,1,498.0
chr7,116944277,1,+,1,77.0
chr7,116915217,1,-,1,13.0
chr7,116915607,1,-,1,62.0
chr7,116917375,1,-,1,622.0
chr7,116918554,1,-,1,119.0
chr7,116965749,1,-,1,21.0
chr7,116976438,1,-,1,413.0
chr7,117039594,1,-,1,10.0
chr7,117108324,1,-,1,6.0
chr7,117162481,1,-,1,546.0
chr7,117144649,1,+,1,64.0
chr7,117223882,1,+,1,0.0
chr7,117230176,35,+,3,78.0
chr7,117323052,1,-,1,62.0
chr7,117884169,1,+,1,298.0
chr7,118194346,5,+,1,89.0
chr7,118197545,1,+,1,101.0
chr7,118205792,1,+,1,53.0
chr7,118206784,1,+,1,147.0
chr7,118242684,1,+,1,75.0
chr7,118244254,1,+,1,22.0
chr7,118263234,1,+,1,20.0
chr7,119978320,1,+,1,159.0
chr7,120503698,1,-,1,61.0
chr7,120400685,8,+,1,0.0
chr7,120403898,1,+,1,16.0
chr7,120406267,1,+,1,19.0
chr7,120450421,1,+,1,85.0
chr7,120480767,1,+,1,78.0
chr7,120499335,1,+,1,147.0
chr7,120540787,1,+,1,104.0
chr7,120578136,1,+,1,189.0
chr7,120750337,2,+,1,114.0
chr7,120787862,1,+,1,34.0
chr7,120856834,1,-,1,469.0
chr7,120857177,5,-,3,44.666666666666664
chr7,120857677,1,-,1,17.0
chr7,120858134,29,-,2,15.0
chr7,120970922,1,+,1,25.0
chr7,120975661,38,+,36,67.63888888888889
chr7,121243344,1,+,1,101.0
chr7,121348780,1,+,1,96.0
chr7,121359818,1,+,1,35.0
chr7,121360128,1,-,2,510.0
chr7,121383011,1,-,1,124.0
chr7,121396392,9,-,2,10.5
chr7,121441261,9,+,2,839.5
chr7,122098897,14,-,12,41.166666666666664
chr7,122234957,1,+,1,102.0
chr7,122288268,1,-,1,579.0
chr7,122288597,3,-,1,1285.0
chr7,122629341,1,-,1,74.0
chr7,122681732,3,-,7,57.142857142857146
chr7,122681757,4,+,4,39.25
chr7,122684904,1,+,1,62.0
chr7,122726582,1,+,1,27.0
chr7,123459872,1,+,1,78.0
chr7,123544520,1,-,1,9.0
chr7,123545677,1,-,4,110.0
chr7,123551510,2,-,1,75.0
chr7,123558860,1,-,1,137.0
chr7,123748997,2,-,1,7.0
chr7,124481448,1,+,1,72.0
chr7,124481413,1,-,1,42.0
chr7,124790801,1,-,1,23.0
chr7,124831456,1,-,1,4.0
chr7,124832266,1,-,1,12.0
chr7,124929001,2,-,2,65.0
chr7,124929852,1,-,1,67.0
chr7,125080763,1,+,1,6.0
chr7,125102059,1,+,1,130.0
chr7,125143982,1,-,1,325.0
chr7,126984050,1,-,1,33.0
chr7,127015246,1,+,1,0.0
chr7,127157178,1,+,1,0.0
chr7,127372486,1,+,1,480.0
chr7,127392702,1,-,1,17.0
chr7,127623632,3,+,3,30.333333333333332
chr7,127591555,1,-,3,123.0
chr7,127962313,1,-,1,0.0
chr7,127905135,1,+,1,77.0
chr7,128092607,76,+,66,78.65151515151516
chr7,128092593,1,-,74,78.05405405405405
chr7,128305183,2,+,3,29.666666666666668
chr7,128305177,1,-,3,29.666666666666668
chr7,128308996,1,-,1,68.0
chr7,128325016,1,-,1,828.0
chr7,128343910,11,-,3,223.33333333333334
chr7,128405980,5,-,5,393.0
chr7,128409995,1,-,1,19.0
chr7,128457334,1,-,1,1.0
chr7,128458418,3,-,84,74.92857142857143
chr7,128462368,1,-,2,72.5
chr7,128471233,3,-,5,34.0
chr7,128476130,1,-,2,33.0
chr7,128461786,1,+,1,49.0
chr7,128466500,3,+,7,63.42857142857143
chr7,128475588,1,+,1,21.0
chr7,128476114,1,+,2,33.0
chr7,128486308,1,+,1,78.0
chr7,128488604,2,+,2,119.0
chr7,128491532,1,+,1,105.0
chr7,128516767,1,+,1,44.0
chr7,128485843,1,-,1,108.0
chr7,128489138,1,-,1,320.0
chr7,128505316,4,-,11,101.27272727272727
chr7,128506601,2,-,2,31.0
chr7,128525306,1,+,1,74.0
chr7,128570706,1,-,4,55.5
chr7,128573306,1,-,1,879.0
chr7,128648736,1,-,1,54.0
chr7,128654971,2,-,10,76.6
chr7,128660645,2,-,1,83.0
chr7,128670205,1,-,1,913.0
chr7,128674677,1,-,1,67.0
chr7,128679206,1,-,1,72.0
chr7,128540341,1,+,1,2147.0
chr7,128570723,3,+,4,55.5
chr7,128615925,1,+,1,0.0
chr7,128659771,1,+,1,203.0
chr7,128664610,1,+,1,81.0
chr7,128700551,1,+,1,207.0
chr7,128771476,10,+,4,63.5
chr7,128771808,1,+,1,73.0
chr7,128773257,1,+,1,79.0
chr7,128773418,2,-,2,42.0
chr7,128822129,2,+,2,88.5
chr7,128865853,278,+,267,68.0187265917603
chr7,128888674,1,+,3,2358.3333333333335
chr7,128894211,1,+,1,1072.0
chr7,128865847,5,-,271,68.0479704797048
chr7,128875597,1,-,1,66.0
chr7,128888704,6,-,6,846.8333333333334
chr7,128946033,1,-,1,2158.0
chr7,128950035,4,+,2,69.0
chr7,128955301,1,+,1,204.0
chr7,128971123,1,+,1,65.0
chr7,129013443,1,+,1,8.0
chr7,129041379,1,+,1,4.0
chr7,129054476,1,-,1,68.0
chr7,129055126,5,-,2,67.5
chr7,129059225,1,+,1,53.0
chr7,129121715,2,-,2,103.5
chr7,129168834,11,+,6,80.5
chr7,129177410,1,+,1,20.0
chr7,129177458,2,-,2,35.5
chr7,129182609,1,+,1,212.0
chr7,129206338,1,+,1,454.0
chr7,129213545,1,+,1,80.0
chr7,129410550,1,-,1,912.0
chr7,129427213,2,+,1,95.0
chr7,129430212,1,+,1,82.0
chr7,129512918,2,+,2,49.0
chr7,129621364,1,+,1,24.0
chr7,129756015,3,+,2,38.0
chr7,129832619,1,+,1,8.0
chr7,129855893,1,+,1,93.0
chr7,129925420,1,+,1,182.0
chr7,129872875,1,-,1,56.0
chr7,129934662,1,-,1,78.0
chr7,129952943,4,-,1,64.0
chr7,130079724,1,+,1,421.0
chr7,130131149,3,+,1,78.0
chr7,130023726,1,-,1,206.0
chr7,130025036,1,-,1,139.0
chr7,130041469,1,-,1,811.0
chr7,130091297,1,-,1,11.0
chr7,130109867,1,-,1,616.0
chr7,130138419,1,-,1,10.0
chr7,130149145,1,-,1,6.0
chr7,130201092,1,-,1,13.0
chr7,130205437,4,-,2,40.5
chr7,130213699,1,-,1,68.0
chr7,130368713,2,+,1,89.0
chr7,130440820,1,-,1,645.0
chr7,130441074,12,-,4,47.75
chr7,130506292,4,+,2,86.0
chr7,130561222,1,-,1,9.0
chr7,130618119,1,-,1,100.0
chr7,130658447,1,-,1,304.0
chr7,130668737,9,-,9,103.55555555555556
chr7,130868956,1,+,1,55.0
chr7,130890319,1,+,1,2.0
chr7,130896527,1,+,1,29.0
chr7,130938888,1,+,1,8.0
chr7,131054394,2,+,2,64.5
chr7,131060346,1,+,1,106.0
chr7,130890824,1,-,1,4.0
chr7,130892485,1,-,1,187.0
chr7,130913368,1,-,1,61.0
chr7,130925949,1,-,1,11.0
chr7,130938775,1,-,1,4.0
chr7,130940365,1,-,1,117.0
chr7,130946086,1,-,1,53.0
chr7,130961254,13,-,8,35.125
chr7,131045888,1,-,1,79.0
chr7,131107337,1,-,1,60.0
chr7,131108009,2,-,1,50.0
chr7,131123038,1,+,1,12.0
chr7,131180197,1,+,1,44.0
chr7,131243026,1,-,1,23.0
chr7,131490990,1,+,1,248.0
chr7,131487965,1,-,7,61.57142857142857
chr7,131667398,1,+,1,90.0
chr7,131665706,1,-,1,407.0
chr7,131665927,4,-,4,237.5
chr7,131681355,1,-,1,2290.0
chr7,131855801,1,-,1,380.0
chr7,132151440,1,+,1,4045.0
chr7,132564420,2,-,1,377.0
chr7,132683867,1,-,1,20.0
chr7,132698909,1,+,1,1512.0
chr7,132753779,1,+,1,82.0
chr7,132777043,1,-,1,65.0
chr7,132901030,1,+,1,9.0
chr7,133046328,1,+,1,59.0
chr7,133057586,1,+,1,62.0
chr7,133111261,1,+,1,370.0
chr7,133162372,1,+,1,602.0
chr7,132785847,1,-,1,162.0
chr7,132817221,1,-,1,5511.0
chr7,132839042,6,-,1,143.0
chr7,132885746,1,-,1,413.0
chr7,132975287,2,-,2,13.5
chr7,133039614,1,-,1,1132.0
chr7,133055174,1,-,1,169.0
chr7,133082129,21,-,9,26.555555555555557
chr7,133125622,1,-,1,193.0
chr7,133170596,1,+,6,88.66666666666667
chr7,133170923,1,+,1,25.0
chr7,133170598,6,-,6,88.66666666666667
chr7,133253998,3,+,3,61.0
chr7,133777064,1,+,1,30.0
chr7,134064827,1,+,1,113.0
chr7,134112885,1,+,1,51.0
chr7,134317106,9,-,1,75.0
chr7,134449829,1,-,1,14.0
chr7,134459184,85,-,3,30.0
chr7,134663106,1,+,1,99.0
chr7,134679816,14,+,12,72.41666666666667
chr7,134933227,1,+,1,9.0
chr7,134989672,1,-,10,66.2
chr7,134995591,1,+,1,69.0
chr7,135010571,1,+,1,109.0
chr7,135011440,1,-,1,26.0
chr7,135169061,1,-,4,355.25
chr7,135170949,33,-,2,32.5
chr7,135171269,1,-,1,15.0
chr7,135170730,1,+,17,35.1764705882353
chr7,135172409,2,+,2,53.5
chr7,135172348,1,-,1,266.0
chr7,135181959,1,+,1,31.0
chr7,135185132,1,+,1,709.0
chr7,135319585,1,+,1,262.0
chr7,135188786,17,-,5,34.6
chr7,135190052,1,-,1,94.0
chr7,135198153,1,-,1,7.0
chr7,135209424,1,-,1,581.0
chr7,135210365,1,-,1,7.0
chr7,135211541,9,-,6,34.333333333333336
chr7,135445748,1,+,1,81.0
chr7,135438424,1,-,2,100.0
chr7,135446917,1,-,1,149.0
chr7,135483359,1,-,1,0.0
chr7,135500964,1,-,1,148.0
chr7,135510102,8,-,8,31.875
chr7,135564308,1,-,1,0.0
chr7,135648757,15,+,14,42.5
chr7,135661176,2,+,1,138.0
chr7,135676416,3,+,2,85.0
chr7,135977246,1,+,1,65.0
chr7,135929472,1,-,1,1.0
chr7,135977383,7,-,2,65.5
chr7,136188852,1,-,1,32.0
chr7,137164697,1,-,1,65.0
chr7,137517356,1,+,1,55.0
chr7,137517440,1,+,1,32.0
chr7,137520224,1,+,1,15.0
chr7,137520686,1,+,1,37.0
chr7,137541903,1,+,1,70.0
chr7,137556396,1,+,1,3.0
chr7,137566872,1,+,1,109.0
chr7,137568936,1,+,1,20.0
chr7,137577808,1,+,1,66.0
chr7,137515852,1,-,1,44.0
chr7,137516395,1,-,1,88.0
chr7,137517094,1,-,1,35.0
chr7,137522184,1,-,1,40.0
chr7,137522259,1,-,1,54.0
chr7,137529932,1,-,1,207.0
chr7,137536045,1,-,1,20.0
chr7,137536924,1,-,1,73.0
chr7,137540700,1,-,1,64.0
chr7,137540783,1,-,1,69.0
chr7,137567284,1,-,1,4.0
chr7,137726677,1,+,1,19.0
chr7,137744390,1,+,1,3.0
chr7,137750788,1,+,1,205.0
chr7,137772528,1,+,1,481.0
chr7,137780769,1,+,1,145.0
chr7,137727062,1,-,1,12.0
chr7,137922342,2,+,2,45.5
chr7,137972713,1,+,1,60.0
chr7,137904813,1,-,1,231.0
chr7,137916737,1,-,1,14.0
chr7,137928367,1,-,2,93.0
chr7,137935945,1,-,1,21.0
chr7,138002114,3,-,1,830.0
chr7,138023814,1,+,1,709.0
