chrom,start,score,strand,read_density,clip_length
chr6,116588693,2,+,1,0.0
chr6,116633108,1,-,1,54.0
chr6,116635615,14,-,13,71.84615384615384
chr6,116646571,1,-,1,13.0
chr6,116681171,2,+,1,59.0
chr6,116690812,1,+,1,14.0
chr6,117539960,1,+,1,185.0
chr6,117560268,1,-,1,83.0
chr6,117578933,1,+,2,85.0
chr6,117575309,2,-,2,39.0
chr6,117578255,3,-,1,7.0
chr6,117601544,1,-,1,368.0
chr6,117615532,1,-,1,23.0
chr6,117671006,1,+,1,21.0
chr6,117658834,2,-,2,66.0
chr6,117675476,4,+,4,53.75
chr6,117689765,1,+,1,32.0
chr6,117701249,1,+,1,7.0
chr6,117708643,3,-,4,50.0
chr6,117987330,1,+,1,361.0
chr6,117988374,1,+,1,224.0
chr6,117992535,1,+,1,496.0
chr6,118315433,2,-,2,84.5
chr6,118460773,1,-,1,79.0
chr6,118491649,1,-,1,80.0
chr6,118662140,1,+,3,69.66666666666667
chr6,118894134,41,+,1,56.0
chr6,118895221,1,+,1,19.0
chr6,118900763,1,+,1,17.0
chr6,118910598,1,-,1,88.0
chr6,118917175,1,-,1,109.0
chr6,118946340,1,-,1,126.0
chr6,119106182,1,+,1,885.0
chr6,119177209,3,-,1,81.0
chr6,120678950,1,+,1,83.0
chr6,121079495,1,-,1,49.0
chr6,121303616,1,-,1,14.0
chr6,121307903,1,-,1,31.0
chr6,121679763,1,+,1,80.0
chr6,121679982,1,-,1,103.0
chr6,122399646,7,+,7,46.285714285714285
chr6,122416181,2,+,2,80.5
chr6,122420718,2,+,1,65.0
chr6,122430301,1,+,1,14.0
chr6,122430691,1,+,1,0.0
chr6,122435076,1,-,1,17.0
chr6,122443389,2,+,2,57.0
chr6,122471914,1,+,1,15.0
chr6,122450194,1,-,1,282.0
chr6,122471634,1,-,1,10.0
chr6,122859563,2,-,2,10.5
chr6,125219937,1,+,1,53.0
chr6,125276058,1,+,1,163.0
chr6,125275463,101,-,1,70.0
chr6,125749629,2,+,1,60.0
chr6,125781120,2,+,1,12.0
chr6,125815287,1,+,1,183.0
chr6,125919303,1,+,1,58.0
chr6,125861765,1,-,1,377.0
chr6,125928601,1,-,1,14.0
chr6,125956746,3,+,3,31.666666666666668
chr6,125986471,4,+,4,31.5
chr6,126340083,100,+,8,44.25
chr6,126340350,1,-,3,18.0
chr6,126394842,1,-,1,77.0
chr6,126643457,4,+,4,39.25
chr6,127266850,3,+,3,65.0
chr6,127285529,6,+,6,44.666666666666664
chr6,127287798,1,-,1,12.0
chr6,127298879,1,+,1,80.0
chr6,127345390,1,-,1,74.0
chr6,127352155,1,-,1,11.0
chr6,127355685,2,-,1,69.0
chr6,127709181,1,-,1,65.0
chr6,129576142,1,+,1,95.0
chr6,129676927,1,+,1,60.0
chr6,129686788,1,+,1,13.0
chr6,129577094,9,-,4,64.75
chr6,129605875,3,-,3,81.0
chr6,129624951,2,-,1,17.0
chr6,130039671,1,-,1,66.0
chr6,130018580,3,+,2,10.0
chr6,130052106,1,+,1,53.0
chr6,130132768,1,+,1,11.0
chr6,130140016,1,-,1,168.0
chr6,130260415,2,+,1,57.0
chr6,130265349,1,+,1,0.0
chr6,130839352,2,-,1,80.0
chr6,131609508,1,+,1,10.0
chr6,131573965,1,-,1,92.0
chr6,131586735,7,-,5,78.6
chr6,131617651,1,-,1,45.0
chr6,132296054,7,-,2,81.0
chr6,132391643,2,-,2,139.0
chr6,132486169,1,+,1,62.0
chr6,132457878,3,-,1,125.0
chr6,132461224,1,-,1,98.0
chr6,132743869,17,-,13,70.07692307692308
chr6,132747755,1,-,1,79.0
chr6,132749044,2,-,2,80.5
chr6,132751142,1,-,1,15.0
chr6,132760173,1,-,1,11.0
chr6,132769375,4,-,4,72.0
chr6,132772798,1,-,1,1.0
chr6,132688435,1,+,1,151.0
chr6,132738471,1,+,1,102.0
chr6,132754029,1,+,1,88.0
chr6,132805180,1,+,1,231.0
chr6,132809878,1,+,1,20.0
chr6,132813057,1,+,1,34.0
chr6,133650996,1,+,1,0.0
chr6,133953162,34,+,2,15.0
chr6,133961043,1,+,1,79.0
chr6,133980080,2,+,3,211.66666666666666
chr6,134359042,1,-,1,85.0
chr6,134832977,1,-,1,47.0
chr6,135032154,1,+,1,28.0
chr6,134964624,25,-,24,79.41666666666667
chr6,135035869,3,-,1,107.0
chr6,135054990,1,+,1,8.0
chr6,135165101,3,+,1,66.0
chr6,135184326,1,+,1,57.0
chr6,135199486,1,+,1,71.0
chr6,135201467,1,+,1,14.0
chr6,135212243,2,+,2,37.5
chr6,135287419,1,+,1,80.0
chr6,135285288,4,-,4,51.5
chr6,135463124,1,-,1,88.0
chr6,135496248,1,-,1,11.0
chr6,135619177,1,+,1,239.0
chr6,135820191,1,+,1,743.0
chr6,136231030,6,-,6,65.66666666666667
chr6,136232255,1,-,1,4.0
chr6,136256867,1,-,1,39.0
chr6,136258590,3,-,1,68.0
chr6,136267430,1,-,1,33.0
chr6,136269220,1,-,1,19.0
chr6,136258930,1,+,1,1.0
chr6,136535940,1,+,1,7.0
chr6,136594378,1,+,1,29.0
chr6,136629078,1,+,2,51.5
chr6,136633227,1,+,1,319.0
chr6,136557026,13,-,8,51.875
chr6,136611223,1,-,1,89.0
chr6,136629081,1,-,2,51.5
chr6,136634136,4,-,4,42.5
chr6,136703126,1,+,1,10.0
chr6,136759770,1,+,2,42.5
chr6,136757581,1,-,1,66.0
chr6,136759761,1,-,2,42.5
chr6,136780343,1,-,1,92.0
chr6,136822563,3,+,2,11.5
chr6,137145375,1,-,1,78.0
chr6,137177575,1,-,1,5.0
chr6,137193148,1,-,1,53.0
chr6,137196755,1,-,1,9.0
chr6,137202897,2,-,1,0.0
chr6,137209017,1,-,1,110.0
chr6,137197484,2,+,150,71.78666666666666
chr6,137221697,1,-,1,85.0
chr6,137730169,6,-,6,66.16666666666667
chr6,137817307,1,+,1,17.0
chr6,137856461,1,+,2,66.5
chr6,137823672,1,-,1,84.0
chr6,137854851,1,-,1,16.0
chr6,137856013,1,-,1,17.0
chr6,137856449,3,-,2,66.5
chr6,137867251,13,+,10,44.0
chr6,137871034,4,+,4,56.75
chr6,137874843,1,+,1,11.0
chr6,137875685,1,-,1,387.0
chr6,137878464,1,-,2,0.5
chr6,137881670,2,-,1,273.0
chr6,138090785,1,-,1,27.0
chr6,138404242,3,+,3,209.0
chr6,138404626,1,+,1,68.0
chr6,138405968,1,+,1,843.0
chr6,138422057,1,+,1,96.0
chr6,138764041,1,-,1,20.0
chr6,138773495,1,+,1,12.0
chr6,138776076,1,+,4,118.25
chr6,138779660,2,+,1,61.0
chr6,138887214,1,+,1,12.0
chr6,138952777,1,+,1,9.0
chr6,138904702,11,-,1,26.0
chr6,138977729,1,-,1,83.0
chr6,139029143,2,+,2,64.0
chr6,139029463,1,+,1,133.0
chr6,139032265,1,+,1,89.0
chr6,139043226,1,-,1,757.0
chr6,139271340,1,+,1,15.0
chr6,139242168,1,-,1,50.0
chr6,139247537,1,-,1,63.0
chr6,139276021,1,-,1,18.0
chr6,139664705,1,+,1,14.0
chr6,140315107,1,-,1,18.0
chr6,140602137,1,-,1,91.0
chr6,140845957,6,-,6,98.5
chr6,140858442,1,-,1,11.0
chr6,140895626,1,-,1,80.0
chr6,140896742,1,-,1,29.0
chr6,142203980,1,+,1,29.0
chr6,142310519,1,+,1,212.0
chr6,142771849,1,+,1,68.0
chr6,142801763,1,-,1,63.0
chr6,142948816,1,+,1,68.0
chr6,143060874,1,-,14,112.28571428571429
chr6,143342239,1,-,1,15.0
chr6,143422831,1,+,1,78.0
chr6,143420407,4,-,1,27.0
chr6,143426988,1,+,6,40.166666666666664
chr6,143444768,2,-,2,53.5
chr6,143471555,1,+,1,11.0
chr6,143485026,2,+,2,32.0
chr6,143495476,15,-,14,54.785714285714285
chr6,143497386,1,-,1,118.0
chr6,143505308,1,-,1,69.0
chr6,143844484,1,+,2,673.5
chr6,143851022,1,+,1,0.0
chr6,143860412,3,+,3,148.66666666666666
chr6,143861200,1,+,1,12.0
chr6,143861865,5,+,1,737.0
chr6,143877301,1,+,1,55.0
chr6,143902421,1,+,1,44.0
chr6,143926821,1,+,1,50.0
chr6,144139919,1,+,1,14.0
chr6,144150494,8,+,7,36.57142857142857
chr6,144190583,1,+,1,9.0
chr6,144200227,4,+,7,40.57142857142857
chr6,143940305,4,-,1,69.0
chr6,143950954,1,-,1,357.0
chr6,143968325,1,-,1,0.0
chr6,144050848,1,-,1,458.0
chr6,144094889,2,-,2,71.5
chr6,144190726,1,-,1,5.0
chr6,144285337,1,+,1,454.0
chr6,144344199,1,+,1,17.0
chr6,144577246,1,+,1,65.0
chr6,144837174,1,-,1,620.0
chr6,145350425,2,+,2,185.0
chr6,145428081,1,+,1,10.0
chr6,145626590,1,-,1,57.0
chr6,145805238,3,-,1,15.0
chr6,145864604,1,+,1,78.0
chr6,145935044,1,-,1,658.0
chr6,145943615,1,-,1,65.0
chr6,146543797,2,+,1,27.0
chr6,146546070,1,+,1,4.0
chr6,146604459,1,-,1,2.0
chr6,146802729,1,+,1,62.0
chr6,146802372,1,-,1,86.0
chr6,146851002,1,-,1,8.0
chr6,147201852,1,-,1,18.0
chr6,147212156,1,-,1,106.0
chr6,147244987,1,-,1,110.0
chr6,147372441,1,+,1,62.0
chr6,148747378,2,+,1,450.0
chr6,149027076,2,+,9,80.55555555555556
chr6,149026583,45,-,2,96.5
chr6,149052510,1,+,1,11.0
chr6,149076876,1,+,1,14.0
chr6,149246953,1,+,1,13.0
chr6,149381561,1,+,1,1.0
chr6,149447624,1,+,4,62.5
chr6,149481177,1,+,1,34.0
chr6,149447627,3,-,4,62.5
chr6,149450227,1,-,1,35.0
chr6,149491244,1,+,1,4.0
chr6,149497718,1,-,1,48.0
chr6,149498411,1,+,1,1.0
chr6,149504925,1,+,12,66.16666666666667
chr6,149504736,19,-,1,75.0
chr6,149522011,1,-,1,39.0
chr6,149533455,1,-,1,9.0
chr6,149542848,1,-,1,0.0
chr6,149566346,41,+,6,30.5
chr6,149572278,2,+,3,367.3333333333333
chr6,149578813,1,+,2,182.0
chr6,149645847,1,+,1,170.0
chr6,149652619,1,+,1,641.0
chr6,149658155,2,+,2,81.5
chr6,149690200,1,+,1,69.0
chr6,149586755,1,-,1,384.0
chr6,149591018,1,-,1,160.0
chr6,149593753,1,-,1,65.0
chr6,149594872,23,-,17,63.470588235294116
chr6,149596725,1,-,1,134.0
chr6,149626331,1,-,1,0.0
chr6,149658170,1,-,2,81.5
chr6,149661526,1,-,1,67.0
chr6,149672216,1,-,1,4.0
chr6,149682920,2,-,1,88.0
chr6,149701593,1,-,1,30.0
chr6,149722643,1,+,1,68.0
chr6,149726947,1,+,1,98.0
chr6,149770560,2,+,1,0.0
chr6,149773135,1,+,4,93.75
chr6,149785422,1,+,1,6.0
chr6,149787377,1,+,1,65.0
chr6,149792357,1,+,1,227.0
chr6,149720216,2,-,2,124.5
chr6,149736130,2,-,1,384.0
chr6,149977837,2,-,1,86.0
chr6,150500765,1,+,1,57.0
chr6,150777341,1,-,1,0.0
chr6,150599913,1,+,1,18.0
chr6,150621375,1,+,1,200.0
chr6,150721098,1,+,1,6.0
chr6,150788020,1,-,1,63.0
chr6,150804175,4,+,4,59.0
chr6,150809101,1,+,1,535.0
chr6,150827668,1,+,1,32.0
chr6,150865974,2,+,2,85.5
chr6,150876087,2,+,2,274.0
chr6,150827624,1,-,1,33.0
chr6,150871526,1,-,1,11.0
chr6,150939718,1,-,1,10.0
chr6,151071837,1,-,1,84.0
chr6,150948626,1,+,1,0.0
chr6,150960362,1,+,1,620.0
chr6,151009263,1,+,1,542.0
chr6,151014856,1,+,1,10.0
chr6,151071879,1,+,1,73.0
chr6,151092465,1,+,3,188.66666666666666
chr6,151099468,9,+,34,63.411764705882355
chr6,151100025,4,+,4,51.75
chr6,151203284,1,+,1,73.0
chr6,151225527,1,+,6,67.83333333333333
chr6,151218448,1,-,1,44.0
chr6,151396927,1,+,3,74.66666666666667
chr6,151446974,1,+,1,3.0
chr6,151452343,9,+,1,61.0
chr6,151475448,1,+,1,220.0
chr6,151237958,1,-,1,71.0
chr6,151271671,1,-,1,77.0
chr6,151357490,1,-,1,17.0
chr6,151364116,3,-,2,90.0
chr6,151377971,1,-,1,14.0
chr6,151390703,1,-,1,6.0
chr6,151394441,1,-,1,84.0
chr6,151395087,1,-,1,147.0
chr6,151395681,1,-,1,192.0
chr6,151396928,3,-,4,86.0
chr6,151404763,6,-,1,92.0
chr6,151436258,1,-,1,81.0
chr6,152121686,3,-,2,67.5
chr6,152983698,6,+,2,14.0
chr6,152988074,2,-,1,84.0
chr6,152992852,1,-,1,39.0
chr6,153010907,1,+,1,17.0
chr6,153225428,1,+,1,14.0
chr6,153276389,2,+,2,53.5
chr6,153280110,1,+,1,71.0
chr6,154158783,2,-,1,71.0
chr6,154199639,2,-,2,47.0
chr6,154238156,2,-,2,20.5
chr6,154422626,1,-,1,1.0
chr6,154736587,1,-,1,274.0
chr6,154833594,2,+,2,38.0
chr6,154842373,1,+,1,151.0
chr6,155183350,1,+,1,93.0
chr6,155230705,1,+,1,112.0
chr6,155250291,2,+,1,67.0
chr6,155078972,1,-,1,7.0
chr6,155257458,6,-,1,38.0
chr6,156628430,1,+,1,57.0
chr6,156680118,1,-,1,12.0
chr6,156777695,1,-,1,1171.0
chr6,156938119,1,-,1,83.0
chr6,156976274,2,-,3,60.333333333333336
chr6,156977284,1,-,1,78.0
chr6,156795226,1,+,1,24.0
chr6,156962784,1,+,1,11.0
chr6,157039326,1,+,1,47.0
chr6,156982026,2,-,1,82.0
chr6,157042719,1,-,1,83.0
chr6,157153912,1,+,1,14.0
chr6,157194159,1,-,1,18.0
chr6,157208109,4,-,4,47.5
chr6,157291771,18,-,2,19.0
chr6,157820677,1,-,1,6.0
chr6,157823212,1,+,1,72.0
chr6,157981862,1,+,1,61.0
chr6,158026272,1,+,1,58.0
chr6,158067282,1,+,1,0.0
chr6,158078794,1,-,1,9.0
chr6,158146410,1,-,1,8.0
chr6,158191983,1,-,1,112.0
chr6,158238412,1,-,1,175.0
chr6,158176619,1,+,1,1418.0
chr6,158232189,1,+,1,2.0
chr6,158237681,1,+,1,54.0
chr6,158238452,1,+,1,0.0
chr6,158393525,1,-,1,20.0
chr6,158425058,1,+,1,64.0
chr6,158508889,1,+,1,8.0
chr6,158492347,1,-,1,12.0
chr6,158511377,1,+,1,12.0
chr6,158632043,1,-,1,26.0
chr6,158725327,1,+,1,0.0
chr6,158743597,1,+,1,55.0
chr6,158750846,1,+,1,119.0
chr6,158757209,1,+,3,646.6666666666666
chr6,158765757,1,+,39,75.71794871794872
chr6,158775033,2,-,1,9.0
chr6,158785307,1,-,1,442.0
chr6,158786129,1,-,1,18.0
chr6,158808536,1,-,1,8.0
chr6,158857800,1,+,1,72.0
chr6,158977107,1,-,1,638.0
chr6,158999288,1,+,1,133.0
chr6,158985473,1,-,1,61.0
chr6,159025945,1,+,1,33.0
chr6,159035009,2,-,2,64.0
chr6,159107117,1,+,1,14.0
chr6,159525992,3,+,3,36.0
chr6,159679114,5,+,16,69.5
chr6,159679063,14,-,1,37.0
chr6,159721018,1,-,1,2.0
chr6,159723772,1,-,1,91.0
chr6,159727101,1,-,6,38.833333333333336
chr6,159760265,2,-,1,86.0
chr6,159778086,4,-,1,102.0
chr6,159779625,1,-,1,57.0
chr6,159783379,1,-,1,85.0
chr6,159740684,2,+,2,68.5
chr6,159752268,1,+,1,172.0
chr6,159761961,25,+,9,27.77777777777778
chr6,159770606,1,+,1,23.0
chr6,159796128,1,+,1,11.0
chr6,159898489,1,-,1,117.0
chr6,160079636,1,+,1,66.0
chr6,160102553,1,-,1,1678.0
chr6,160741308,1,-,1,15.0
chr6,160789100,1,+,1,188.0
chr6,160850819,1,+,1,17.0
chr6,160991768,4,+,2,60.5
chr6,161022114,1,+,1,706.0
chr6,161098724,1,+,1,63.0
chr6,161136073,3,-,3,43.333333333333336
chr6,161302819,1,+,1,9.0
chr6,161406881,1,+,1,12.0
chr6,161873911,1,-,1,143.0
chr6,161871507,1,+,1,5589.0
chr6,161873877,1,+,1,1.0
chr6,162011013,1,-,2,92.5
chr6,163454550,1,+,1,54.0
chr6,163715135,1,-,1,26.0
chr6,164067950,1,-,1,58.0
chr6,164524992,1,-,1,99.0
chr6,166020984,1,+,1,5.0
chr6,166030714,1,-,1,616.0
chr6,166153049,1,+,1,102.0
chr6,166167996,4,+,2,34.5
chr6,166064270,2,-,1,42.0
chr6,166157651,2,-,2,68.0
chr6,166165430,1,-,1,37.0
chr6,166239933,3,+,5,63.8
chr6,166239918,2,-,4,66.5
chr6,166284201,1,+,1,63.0
chr6,166331782,4,+,29,61.48275862068966
chr6,166342683,1,+,1,58.0
chr6,166380460,1,+,1,1.0
chr6,166289793,1,-,1,45.0
chr6,166337673,1,-,1,117.0
chr6,166339751,1,-,1,55.0
chr6,166359455,1,-,1,70.0
chr6,166369043,2,-,1,20.0
chr6,166499601,1,+,1,64.0
chr6,166586094,1,+,1,10.0
chr6,166585520,1,-,1,8.0
chr6,166699973,1,-,1,122.0
chr6,166701593,1,-,1,12.0
chr6,166923286,1,+,1,0.0
chr6,166846226,1,-,1,293.0
chr6,166858087,1,-,1,82.0
chr6,166924099,1,-,1,75.0
chr6,166928536,203,-,1,81.0
chr6,166937125,1,-,1,55.0
chr6,166937802,3,-,1,22.0
chr6,166940218,1,-,2,29.0
chr6,166941496,2,-,1,96.0
chr6,166960440,1,-,1,56.0
chr6,166967459,3,-,1,73.0
chr6,166978240,1,-,1,78.0
chr6,167012793,1,-,1,71.0
chr6,167016572,1,-,1,176.0
chr6,167040026,1,-,3,32.666666666666664
chr6,167043375,1,-,1,92.0
chr6,166929515,3,+,295,65.25762711864407
chr6,166938006,1,+,3,59.333333333333336
chr6,166940207,1,+,2,29.0
chr6,166960913,1,+,1,70.0
chr6,166979548,1,+,1,69.0
chr6,166981351,1,+,1,19.0
chr6,166982221,1,+,1,63.0
chr6,167000058,1,+,1,81.0
chr6,167003190,1,+,1,11.0
chr6,167018031,1,+,1,8.0
chr6,167019067,2,+,1,161.0
chr6,167029069,2,+,2,54.0
chr6,167111834,1,+,1,67.0
chr6,167123095,2,+,2,77.0
chr6,167822083,1,-,1,170.0
chr6,167826879,1,+,1,59.0
chr6,167827609,1,+,1,63.0
chr6,167872211,1,+,1,128.0
chr6,167923619,2,+,1,22.0
chr6,169371887,1,-,1,1455.0
chr6,169457213,3,-,1,99.0
chr6,169558327,1,-,1,377.0
chr6,169647653,1,-,1,13.0
chr6,169657758,3,-,3,67.66666666666667
chr6,169670809,1,-,1,76.0
chr6,169702634,1,+,1,32.0
chr6,169703904,1,-,1,31.0
chr6,169705086,1,-,1,1598.0
chr6,169750140,1,-,1,20.0
chr6,169751624,4,+,4,45.75
chr6,169753861,3,+,4,130.25
chr6,169772898,1,+,1,18.0
chr6,169870138,1,+,1,945.0
chr6,170085309,1,-,1,93.0
chr6,170184755,1,+,1,2.0
chr6,170306745,7,+,5,92.2
chr6,170317367,1,+,1,248.0
chr6,170388284,1,+,1,484.0
chr6,170394876,2,+,1,1197.0
chr6,170477475,1,+,1,112.0
chr6,170493222,2,+,3,682.3333333333334
chr6,170535125,1,+,363,65.27823691460055
chr6,170554269,18,+,2,11.0
chr6,170568792,6,+,5,53.0
chr6,170534546,364,-,2,33.5
chr6,170578481,4,-,3,65.66666666666667
chr6,170610576,1,-,1,153.0
chr6,170610953,1,-,1,187.0
chr6,170721303,1,+,1,176.0
chr6,170736762,1,+,1,64.0
chr7,146160,1,-,1,6.0
chr7,414150,1,-,1,13.0
chr7,414199,1,+,1,26.0
chr7,445890,1,+,1,427.0
chr7,497733,2,-,2,102.5
chr7,522594,1,+,1,12.0
chr7,602049,11,+,7,39.714285714285715
chr7,602903,1,+,1,11.0
chr7,603508,1,+,1,61.0
chr7,604651,2,+,2,18.0
chr7,716697,1,+,1,0.0
chr7,549198,5,-,3,89.66666666666667
chr7,578435,4,-,4,86.5
chr7,602477,1,-,1,85.0
chr7,605492,3,-,2,97.5
chr7,612963,1,-,1,21.0
chr7,700121,1,-,1,122.0
chr7,705589,2,-,2,81.5
chr7,764434,1,-,1,379.0
chr7,727250,1,+,1,64.0
chr7,838795,1,+,1,185.0
chr7,870169,1,+,1,100.0
chr7,871487,1,+,1,637.0
chr7,871651,1,+,1,49.0
chr7,880148,1,+,1,128.0
chr7,884956,1,+,1,41.0
chr7,890925,1,+,1,259.0
chr7,897916,1,+,4,71.25
chr7,812451,1,-,1,388.0
chr7,841200,1,-,1,12.0
chr7,876618,1,-,6,38.166666666666664
chr7,877026,1,-,1,126.0
chr7,897902,4,-,4,71.25
chr7,942294,2,+,1,494.0
chr7,942904,1,+,1,0.0
chr7,966145,1,+,1,7.0
chr7,966933,2,-,2,84.0
chr7,973107,2,-,2,76.0
chr7,996988,1,+,109,70.65137614678899
chr7,1001234,1,+,1,368.0
chr7,1026218,1,+,1,36.0
chr7,999030,1,-,1,172.0
chr7,1021537,1,-,1,3.0
chr7,1022479,1,-,1,70.0
chr7,1082124,1,-,1,69.0
chr7,1088190,1,-,1,52.0
chr7,1111453,2,-,2,56.0
chr7,1087168,1,+,1,14.0
chr7,1089711,1,+,1,9.0
chr7,1117833,1,+,1,69.0
chr7,1152906,3,+,30,64.13333333333334
chr7,1160344,14,+,2,16.0
chr7,1167373,1,+,1,33.0
chr7,1154443,1,-,1,10.0
chr7,1162583,1,-,5,50.6
chr7,1280459,3,+,1,1127.0
chr7,1446495,1,+,1,1529.0
chr7,1504474,1,+,1,532.0
chr7,1530719,1,+,1,59.0
chr7,1541474,1,+,1,200.0
chr7,1567331,3,+,305,64.6327868852459
chr7,1570079,4,+,3,31.0
chr7,1295474,1,-,1,143.0
chr7,1434358,1,-,1,137.0
chr7,1470276,6,-,6,67.33333333333333
chr7,1688032,1,+,1,66.0
chr7,1738876,1,-,1,21.0
chr7,2234210,2,+,7,68.14285714285714
chr7,2242566,6,+,1,940.0
chr7,2244555,17,+,27,54.666666666666664
chr7,2249310,1,+,1,15.0
chr7,2249854,1,+,4,311.0
chr7,2255024,1,+,84,76.92857142857143
chr7,2266357,1,+,1,58.0
chr7,2307273,1,+,1,6.0
chr7,2251769,1,-,1,81.0
chr7,2260585,1,-,1,49.0
chr7,2266656,1,-,1,62.0
chr7,2272372,1,-,1,66.0
chr7,2337130,1,-,1,71.0
chr7,2354901,1,-,1,37.0
chr7,2354866,3,+,1,56.0
chr7,2364219,1,+,1,84.0
chr7,2371773,1,+,2,56.0
chr7,2447790,1,-,1,45.0
chr7,2417391,1,+,1,9.0
chr7,2537849,9,-,6,52.5
chr7,2541620,1,-,1,58.0
chr7,2559051,1,+,1,61.0
chr7,2578309,1,+,1,20.0
chr7,2596399,1,+,1,142.0
chr7,2728568,1,+,1,11.0
chr7,2737264,1,+,1,86.0
chr7,2753752,2,-,3,26.666666666666668
chr7,2753739,1,+,3,26.666666666666668
chr7,2764251,1,+,1,11.0
chr7,2908402,1,+,1,15.0
chr7,2933317,1,+,1,7.0
chr7,3032812,1,+,1,65.0
chr7,2906140,7,-,7,53.142857142857146
chr7,2914680,1,-,1,13.0
chr7,2920147,1,-,1,40.0
chr7,2920932,1,-,1,76.0
chr7,2934047,1,-,1,62.0
chr7,2942255,1,-,1,186.0
chr7,2947091,1,-,1,148.0
chr7,2961766,1,-,1,54.0
chr7,3016586,1,-,1,83.0
chr7,4653528,1,+,1,314.0
chr7,4671272,1,-,1,74.0
chr7,4676926,1,-,1,63.0
chr7,4694242,1,+,1,133.0
chr7,4740153,1,+,1,784.0
chr7,4766375,1,+,1,56.0
chr7,4768130,5,+,15,38.266666666666666
chr7,4713811,1,-,1,62.0
chr7,4768119,13,-,15,38.266666666666666
chr7,4775640,2,+,2,41.5
chr7,4785658,1,+,1,837.0
chr7,4785750,1,+,1,7.0
chr7,4807454,3,-,2,39.5
chr7,4865362,1,-,1,76.0
chr7,4970208,1,-,1,168.0
chr7,4987614,1,-,1,45.0
chr7,4973325,1,+,1,10.0
chr7,4976298,1,+,1,117.0
chr7,5003855,1,+,1,14.0
chr7,5009538,1,-,1,43.0
chr7,5017517,1,-,1,1.0
chr7,5048031,1,+,1,67.0
chr7,5069812,1,+,2,31.5
chr7,5069796,1,-,2,31.5
chr7,5120074,1,+,4,46.75
chr7,5120059,3,-,2,39.0
chr7,5137951,1,-,1,281.0
chr7,5203625,1,-,1,76.0
chr7,5190218,4,+,3,45.0
chr7,5190666,1,+,1,13.0
chr7,5217084,1,+,1,568.0
chr7,5218971,1,+,1,68.0
chr7,5222597,1,+,1,28.0
chr7,5225135,2,+,2,48.5
chr7,5267641,1,+,1,730.0
chr7,5296533,1,+,1,13.0
chr7,5314141,1,+,1,10.0
chr7,5391654,1,+,1,162.0
chr7,5462680,1,+,1,1150.0
chr7,5475800,1,+,1,34.0
chr7,5498063,3,+,9,40.55555555555556
chr7,5510774,1,+,1,104.0
chr7,5511114,1,+,1,53.0
chr7,5518016,4,+,30,46.43333333333333
chr7,5519925,1,+,2,55.5
chr7,5520638,1,+,1,190.0
chr7,5523636,1,+,2,213.0
chr7,5524963,2,+,2,160.0
chr7,5526773,1,+,1,116.0
chr7,5532535,1,+,1,27.0
chr7,5566760,1,+,1,144.0
chr7,5597633,1,+,1,102.0
chr7,5603254,1,+,1,2.0
chr7,5623476,1,+,1,50.0
chr7,5675211,2,+,2,5.0
chr7,5686380,1,+,1,191.0
chr7,5823151,3,+,1,11.0
chr7,5839465,2,+,1,12.0
chr7,5854682,1,+,1,14.0
chr7,5880882,1,+,1,627.0
chr7,5230856,1,-,1,66.0
chr7,5232155,1,-,1,17.0
chr7,5290052,1,-,1,106.0
chr7,5304500,1,-,1,92.0
chr7,5330380,1,-,1,139.0
chr7,5351292,1,-,1,20.0
chr7,5386791,1,-,1,1349.0
chr7,5431312,2,-,2,50.5
chr7,5489209,1,-,1,35.0
chr7,5500294,1,-,1,136.0
chr7,5510868,1,-,1,31.0
chr7,5512078,1,-,1,454.0
chr7,5515453,1,-,1,62.0
chr7,5515709,2,-,2,52.5
chr7,5516360,2,-,2,51.0
chr7,5517761,1,-,1,89.0
chr7,5522309,1,-,1,147.0
chr7,5523708,1,-,1,7.0
chr7,5523852,3,-,3,71.66666666666667
chr7,5524285,1,-,1,57.0
chr7,5524501,1,-,1,13.0
chr7,5525047,1,-,1,75.0
chr7,5525179,1,-,1,73.0
chr7,5526027,1,-,1,19.0
chr7,5527019,1,-,1,231.0
chr7,5592815,1,-,21,67.23809523809524
chr7,5602699,1,-,1,60.0
chr7,5603800,1,-,1,378.0
chr7,5603936,1,-,1,22.0
chr7,5620046,4,-,4,76.5
chr7,5640724,1,-,1,85.0
chr7,5644817,1,-,1,52.0
chr7,5674278,1,-,1,140.0
chr7,5683528,1,-,1,1.0
chr7,5725322,1,-,1,0.0
chr7,5739217,1,-,1,80.0
chr7,5768745,1,-,1,3.0
chr7,5809693,1,-,1,264.0
chr7,5839711,1,-,1,18.0
chr7,5847189,1,-,1,54.0
chr7,5896667,1,-,1,482.0
chr7,5897897,1,+,1,12.0
chr7,5905092,1,+,1,2.0
chr7,5910033,1,+,2,57.5
chr7,5914311,1,+,1,320.0
chr7,5918104,2,+,1,26.0
chr7,5920470,1,+,1,10.0
chr7,5923215,1,+,1,68.0
chr7,5970932,2,+,4,67.0
chr7,5981636,1,+,1,23.0
chr7,6010807,1,+,1,63.0
chr7,6014258,1,+,1,9.0
chr7,6032030,1,+,1,652.0
chr7,6104981,1,+,1,15.0
chr7,6174748,1,+,1,63.0
chr7,6190349,1,+,1,7.0
chr7,6222722,1,+,1,199.0
chr7,5970924,3,-,4,67.0
